"","ID","cluster"
"243",243,2
"244",244,1
"245",245,1
"246",246,3
"247",247,3
"248",248,3
"249",249,3
"250",250,3
"251",251,1
"252",252,3
"253",253,1
"254",254,2
"255",255,3
"256",256,2
"257",257,1
"258",258,3
"259",259,1
"260",260,1
"261",261,2
"262",262,3
"263",263,3
"264",264,2
"265",265,1
"266",266,1
"267",267,3
"268",268,4
"269",269,3
"270",270,1
"271",271,2
"272",272,1
"273",273,1
"274",274,3
"275",275,6
"276",276,2
"277",277,3
"278",278,1
"279",279,4
"280",280,1
"281",281,1
"282",282,1
"283",283,3
"284",284,1
"285",285,2
"286",286,2
"287",287,1
"288",288,2
"289",289,3
"290",290,1
"291",291,3
"292",292,1
"293",293,2
"294",294,3
"295",295,1
"296",296,1
"297",297,2
"298",298,3
"299",299,3
"300",300,3
"301",301,3
"302",302,1
"303",303,3
"304",304,3
"305",305,2
"306",306,1
"307",307,3
"308",308,1
"309",309,1
"310",310,3
"311",311,1
"312",312,2
"313",313,2
"314",314,2
"315",315,2
"316",316,4
"317",317,2
"318",318,2
"319",319,2
"320",320,2
"321",321,2
"322",322,2
"323",323,3
"324",324,2
"325",325,6
"326",326,6
"327",327,1
"328",328,1
"329",329,1
"330",330,1
"331",331,1
"332",332,1
"333",333,2
"334",334,3
"335",335,5
"336",336,1
"337",337,4
"338",338,2
"339",339,1
"340",340,1
"341",341,1
"342",342,1
"343",343,1
"344",344,1
"345",345,1
"346",346,2
"347",347,5
"348",348,1
"349",349,1
"350",350,3
"351",351,1
"352",352,3
"353",353,3
"354",354,1
"355",355,2
"356",356,5
"357",357,1
"358",358,1
"359",359,1
"360",360,1
"361",361,2
"362",362,2
"363",363,1
"364",364,1
"365",365,1
"366",366,1
"367",367,1
"368",368,1
"369",369,1
"370",370,4
"371",371,3
"372",372,2
"373",373,4
"374",374,2
"375",375,1
"376",376,1
"377",377,1
"378",378,4
"379",379,1
"380",380,2
"381",381,1
"382",382,1
"383",383,1
"384",384,1
"385",385,2
"386",386,3
"387",387,2
"388",388,3
"389",389,2
"390",390,2
"391",391,5
"392",392,1
"393",393,1
"394",394,2
"395",395,1
"396",396,1
"397",397,6
"398",398,1
"399",399,1
"400",400,3
"401",401,6
"402",402,4
"403",403,1
"404",404,1
"405",405,3
"406",406,4
"407",407,1
"408",408,1
"409",409,1
"410",410,1
"411",411,2
"412",412,2
"413",413,3
"414",414,1
"415",415,2
"416",416,6
"417",417,1
"418",418,2
"419",419,1
"420",420,3
"421",421,2
"422",422,5
"423",423,3
"424",424,1
"425",425,3
"426",426,5
"427",427,5
"428",428,3
"429",429,3
"430",430,1
"431",431,1
"432",432,2
"433",433,1
"434",434,1
"435",435,1
"436",436,1
"437",437,2
"438",438,1
"439",439,1
"440",440,3
"441",441,1
"442",442,1
"443",443,1
"444",444,4
"445",445,5
"446",446,3
"447",447,1
"448",448,4
"449",449,3
"450",450,1
"451",451,1
"452",452,1
"453",453,3
"454",454,1
"455",455,4
"456",456,1
"457",457,1
"458",458,2
"459",459,1
"460",460,1
"461",461,4
"462",462,3
"463",463,1
"464",464,2
"465",465,1
"466",466,1
"467",467,1
"468",468,4
"469",469,1
"470",470,2
"471",471,1
"472",472,4
"473",473,1
"474",474,1
"475",475,1
"476",476,3
"477",477,1
"478",478,1
"479",479,3
"480",480,3
"481",481,6
"482",482,4
"483",483,1
"484",484,1
"485",485,4
"486",486,1
"487",487,1
"488",488,1
"489",489,1
"490",490,1
"491",491,2
"492",492,4
"493",493,4
"494",494,2
"495",495,5
"496",496,1
"497",497,3
"498",498,2
"499",499,1
"500",500,2
"501",501,3
"502",502,1
"503",503,1
"504",504,1
"505",505,1
"506",506,4
"507",507,1
"508",508,1
"509",509,2
"510",510,1
"511",511,1
"512",512,2
"513",513,1
"514",514,1
"515",515,1
"516",516,6
"517",517,1
"518",518,1
"519",519,1
"520",520,2
"521",521,1
"522",522,2
"523",523,2
"524",524,2
"525",525,2
"526",526,2
"527",527,2
"528",528,2
"529",529,2
"530",530,3
"531",531,4
"532",532,1
"533",533,1
"534",534,4
"535",535,1
"536",536,4
"537",537,3
"538",538,3
"539",539,1
"540",540,1
"541",541,2
"542",542,1
"543",543,3
"544",544,1
"545",545,1
"546",546,2
"547",547,3
"548",548,1
"549",549,1
"550",550,1
"551",551,3
"552",552,2
"553",553,2
"554",554,5
"555",555,1
"556",556,1
"557",557,1
"558",558,1
"559",559,1
"560",560,1
"561",561,1
"562",562,2
"563",563,2
"564",564,2
"565",565,1
"566",566,1
"567",567,3
"568",568,3
"569",569,1
"570",570,5
"571",571,1
"572",572,5
"573",573,1
"574",574,1
"575",575,1
"576",576,1
"577",577,3
"578",578,2
"579",579,2
"580",580,1
"581",581,1
"582",582,1
"583",583,1
"584",584,1
"585",585,6
"586",586,3
"587",587,1
"588",588,2
"589",589,5
"590",590,1
"591",591,2
"592",592,4
"593",593,2
"594",594,1
"595",595,3
"596",596,6
"597",597,1
"598",598,1
"599",599,3
"600",600,1
"601",601,3
"602",602,1
"603",603,3
"604",604,1
"605",605,3
"606",606,3
"607",607,4
"608",608,2
"609",609,1
"610",610,5
"611",611,2
"612",612,1
"613",613,3
"614",614,4
"615",615,2
"616",616,2
"617",617,2
"618",618,1
"619",619,1
"620",620,1
"621",621,2
"622",622,2
"623",623,3
"624",624,4
"625",625,3
"626",626,3
"627",627,3
"628",628,3
"629",629,3
"630",630,2
"631",631,3
"632",632,1
"633",633,3
"634",634,3
"635",635,2
"636",636,3
"637",637,2
"638",638,2
"639",639,3
"640",640,2
"641",641,1
"642",642,2
"643",643,1
"644",644,2
"645",645,1
"646",646,3
"647",647,3
"648",648,3
"649",649,4
"650",650,6
"651",651,1
"652",652,2
"653",653,1
"654",654,4
"655",655,1
"656",656,2
"657",657,1
"658",658,1
"659",659,3
"660",660,3
"661",661,3
"662",662,2
"663",663,3
"664",664,1
"665",665,1
"666",666,2
"667",667,1
"668",668,1
"669",669,1
"670",670,1
"671",671,2
"672",672,3
"673",673,2
"674",674,3
"675",675,1
"676",676,1
"677",677,1
"678",678,3
"679",679,2
"680",680,1
"681",681,1
"682",682,3
"683",683,2
"684",684,3
"685",685,2
"686",686,3
"687",687,3
"688",688,3
"689",689,3
"690",690,1
"691",691,3
"692",692,3
"693",693,1
"694",694,2
"695",695,2
"696",696,5
"697",697,3
"698",698,3
"699",699,2
"700",700,1
"701",701,2
"702",702,3
"703",703,3
"704",704,2
"705",705,3
"706",706,3
"707",707,3
"708",708,3
"709",709,5
"710",710,1
"711",711,2
"712",712,2
"713",713,3
"714",714,2
"715",715,2
"716",716,3
"717",717,2
"718",718,3
"719",719,3
"720",720,3
"721",721,3
"722",722,2
"723",723,3
"724",724,2
"725",725,3
"726",726,3
"727",727,3
"728",728,3
"729",729,3
"730",730,5
"731",731,1
"732",732,3
"733",733,3
"734",734,2
"735",735,3
"736",736,3
"737",737,3
"738",738,3
"739",739,2
"740",740,3
"741",741,4
"742",742,2
"743",743,3
"744",744,1
"745",745,1
"746",746,3
"747",747,2
"748",748,2
"749",749,3
"750",750,3
"751",751,3
"752",752,3
"753",753,2
"754",754,3
"755",755,1
"756",756,5
"757",757,5
"758",758,3
"759",759,3
"760",760,2
"761",761,2
"762",762,3
"763",763,3
"764",764,3
"765",765,3
"766",766,3
"767",767,2
"768",768,2
"769",769,3
"770",770,3
"771",771,3
"772",772,2
"773",773,2
"774",774,3
"775",775,3
"776",776,3
"777",777,3
"778",778,3
"779",779,3
"780",780,3
"781",781,3
"782",782,3
"783",783,2
"784",784,3
"785",785,3
"786",786,1
"787",787,1
"788",788,2
"789",789,2
"790",790,2
"791",791,2
"792",792,2
"793",793,3
"794",794,3
"795",795,4
"796",796,1
"797",797,2
"798",798,4
"799",799,1
"800",800,1
"801",801,2
"802",802,3
"803",803,5
"804",804,3
"805",805,3
"806",806,4
"807",807,4
"808",808,4
"809",809,3
"810",810,3
"811",811,3
"812",812,1
"813",813,1
"814",814,4
"815",815,1
"816",816,1
"817",817,3
"818",818,4
"819",819,3
"820",820,3
"821",821,3
"822",822,5
"823",823,3
"824",824,3
"825",825,3
"826",826,3
"827",827,4
"828",828,3
"829",829,5
"830",830,5
"831",831,3
"832",832,5
"833",833,2
"834",834,1
"835",835,3
"836",836,3
"837",837,5
"838",838,5
"839",839,4
"840",840,3
"841",841,1
"842",842,3
"843",843,2
"844",844,2
"845",845,4
"846",846,3
"847",847,3
"848",848,3
"849",849,3
"850",850,3
"851",851,1
"852",852,1
"853",853,2
"854",854,2
"855",855,2
"856",856,5
"857",857,2
"858",858,4
"859",859,1
"860",860,5
"861",861,3
"862",862,5
"863",863,4
"864",864,3
"865",865,3
"866",866,3
"867",867,5
"868",868,5
"869",869,5
"870",870,5
"871",871,5
"872",872,5
"873",873,2
"874",874,4
"875",875,4
"876",876,4
"877",877,3
"878",878,5
"879",879,2
"880",880,3
"881",881,3
"882",882,5
"883",883,4
"884",884,3
"885",885,2
"886",886,3
"887",887,3
"888",888,4
"889",889,5
"890",890,6
"891",891,2
"892",892,3
"893",893,3
"894",894,3
"895",895,3
"896",896,5
"897",897,4
"898",898,5
"899",899,4
"900",900,3
"901",901,4
"902",902,3
"903",903,3
"904",904,3
"905",905,3
"906",906,2
"907",907,2
"908",908,5
"909",909,5
"910",910,4
"911",911,4
"912",912,1
"913",913,4
"914",914,4
"915",915,4
"916",916,4
"917",917,5
"918",918,6
"919",919,2
"920",920,5
"921",921,1
"922",922,2
"923",923,5
"924",924,6
"925",925,4
"926",926,2
"927",927,2
"928",928,3
"929",929,4
"930",930,4
"931",931,3
"932",932,3
"933",933,2
"934",934,3
"935",935,3
"936",936,4
"937",937,4
"938",938,1
"939",939,4
"940",940,5
"941",941,4
"942",942,4
"943",943,1
"944",944,1
"945",945,4
"946",946,4
"947",947,1
"948",948,4
"949",949,4
"950",950,4
"951",951,4
"952",952,4
"953",953,4
"954",954,4
"955",955,4
"956",956,4
"957",957,4
"958",958,4
"959",959,5
"960",960,3
"961",961,4
"962",962,3
"963",963,3
"964",964,4
"965",965,4
"966",966,4
"967",967,4
"968",968,2
"969",969,4
"970",970,3
"971",971,1
"972",972,1
"973",973,4
"974",974,4
"975",975,4
"976",976,2
"977",977,2
"978",978,2
"979",979,4
"980",980,1
"981",981,4
"982",982,3
"983",983,5
"984",984,4
"985",985,1
"986",986,5
"987",987,4
"988",988,2
"989",989,3
"990",990,4
"991",991,3
"992",992,2
"993",993,2
"994",994,2
"995",995,2
"996",996,3
"997",997,5
"998",998,5
"999",999,3
"1000",1000,5
"1001",1001,4
"1002",1002,2
"1003",1003,4
"1004",1004,4
"1005",1005,2
"1006",1006,4
"1007",1007,4
"1008",1008,4
"1009",1009,4
"1010",1010,2
"1011",1011,4
"1012",1012,4
"1013",1013,3
"1014",1014,3
"1015",1015,3
"1016",1016,4
"1017",1017,4
"1018",1018,4
"1019",1019,4
"1020",1020,3
"1021",1021,1
"1022",1022,1
"1023",1023,3
"1024",1024,4
"1025",1025,3
"1026",1026,3
"1027",1027,4
"1028",1028,5
"1029",1029,2
"1030",1030,3
"1031",1031,5
"1032",1032,3
"1033",1033,3
"1034",1034,3
"1035",1035,3
"1036",1036,1
"1037",1037,4
"1038",1038,3
"1039",1039,4
"1040",1040,4
"1041",1041,3
"1042",1042,3
"1043",1043,4
"1044",1044,6
"1045",1045,4
"1046",1046,5
"1047",1047,5
"1048",1048,2
"1049",1049,4
"1050",1050,4
"1051",1051,2
"1052",1052,1
"1053",1053,5
"1054",1054,4
"1055",1055,3
"1056",1056,3
"1057",1057,4
"1058",1058,2
"1059",1059,4
"1060",1060,4
"1061",1061,1
"1062",1062,4
"1063",1063,4
"1064",1064,4
"1065",1065,5
"1066",1066,3
"1067",1067,5
"1068",1068,1
"1069",1069,1
"1070",1070,2
"1071",1071,4
"1072",1072,6
"1073",1073,2
"1074",1074,2
"1075",1075,6
"1076",1076,2
"1077",1077,4
"1078",1078,1
"1079",1079,1
"1080",1080,6
"1081",1081,4
"1082",1082,6
"1083",1083,2
"1084",1084,4
"1085",1085,2
"1086",1086,2
"1087",1087,4
"1088",1088,4
"1089",1089,1
"1090",1090,1
"1091",1091,4
"1092",1092,4
"1093",1093,5
"1094",1094,4
"1095",1095,3
"1096",1096,1
"1097",1097,3
"1098",1098,3
"1099",1099,4
"1100",1100,3
"1101",1101,4
"1102",1102,4
"1103",1103,5
"1104",1104,4
"1105",1105,4
"1106",1106,5
"1107",1107,4
"1108",1108,4
"1109",1109,3
"1110",1110,1
"1111",1111,3
"1112",1112,5
"1113",1113,4
"1114",1114,1
"1115",1115,5
"1116",1116,5
"1117",1117,5
"1118",1118,5
"1119",1119,5
"1120",1120,5
"1121",1121,4
"1122",1122,5
"1123",1123,5
"1124",1124,4
"1125",1125,5
"1126",1126,4
"1127",1127,5
"1128",1128,5
"1129",1129,2
"1130",1130,2
"1131",1131,3
"1132",1132,2
"1133",1133,4
"1134",1134,3
"1135",1135,4
"1136",1136,4
"1137",1137,1
"1138",1138,1
"1139",1139,2
"1140",1140,2
"1141",1141,2
"1142",1142,2
"1143",1143,5
"1144",1144,4
"1145",1145,2
"1146",1146,2
"1147",1147,3
"1148",1148,4
"1149",1149,4
"1150",1150,4
"1151",1151,4
"1152",1152,5
"1153",1153,3
"1154",1154,4
"1155",1155,5
"1156",1156,3
"1157",1157,4
"1158",1158,5
"1159",1159,4
"1160",1160,1
"1161",1161,1
"1162",1162,4
"1163",1163,4
"1164",1164,3
"1165",1165,3
"1166",1166,1
"1167",1167,1
"1168",1168,4
"1169",1169,4
"1170",1170,4
"1171",1171,4
"1172",1172,5
"1173",1173,4
"1174",1174,2
"1175",1175,2
"1176",1176,5
"1177",1177,5
"1178",1178,5
"1179",1179,5
"1180",1180,4
"1181",1181,4
"1182",1182,4
"1183",1183,2
"1184",1184,3
"1185",1185,2
"1186",1186,4
"1187",1187,5
"1188",1188,4
"1189",1189,2
"1190",1190,3
"1191",1191,4
"1192",1192,3
"1193",1193,4
"1194",1194,3
"1195",1195,3
"1196",1196,2
"1197",1197,2
"1198",1198,3
"1199",1199,4
"1200",1200,2
"1201",1201,3
"1202",1202,4
"1203",1203,4
"1204",1204,6
"1205",1205,4
"1206",1206,4
"1207",1207,4
"1208",1208,1
"1209",1209,4
"1210",1210,4
"1211",1211,3
"1212",1212,3
"1213",1213,3
"1214",1214,1
"1215",1215,1
"1216",1216,4
"1217",1217,2
"1218",1218,4
"1219",1219,4
"1220",1220,4
"1221",1221,1
"1222",1222,1
"1223",1223,2
"1224",1224,4
"1225",1225,1
"1226",1226,2
"1227",1227,3
"1228",1228,3
"1229",1229,5
"1230",1230,2
"1231",1231,4
"1232",1232,2
"1233",1233,2
"1234",1234,1
"1235",1235,5
"1236",1236,6
"1237",1237,3
"1238",1238,5
"1239",1239,3
"1240",1240,5
"1241",1241,2
"1242",1242,2
"1243",1243,4
"1244",1244,2
"1245",1245,6
"1246",1246,3
"1247",1247,3
"1248",1248,3
"1249",1249,4
"1250",1250,5
"1251",1251,5
"1252",1252,2
"1253",1253,3
"1254",1254,3
"1255",1255,3
"1256",1256,5
"1257",1257,2
"1258",1258,2
"1259",1259,5
"1260",1260,5
"1261",1261,1
"1262",1262,5
"1263",1263,2
"1264",1264,3
"1265",1265,4
"1266",1266,3
"1267",1267,3
"1268",1268,4
"1269",1269,2
"1270",1270,5
"1271",1271,5
"1272",1272,5
"1273",1273,5
"1274",1274,2
"1275",1275,5
"1276",1276,3
"1277",1277,4
"1278",1278,3
"1279",1279,3
"1280",1280,4
"1281",1281,2
"1282",1282,2
"1283",1283,3
"1284",1284,2
"1285",1285,5
"1286",1286,1
"1287",1287,4
"1288",1288,5
"1289",1289,2
"1290",1290,2
"1291",1291,3
"1292",1292,2
"1293",1293,5
"1294",1294,3
"1295",1295,2
"1296",1296,2
"1297",1297,2
"1298",1298,5
"1299",1299,5
"1300",1300,3
"1301",1301,5
"1302",1302,5
"1303",1303,4
"1304",1304,4
"1305",1305,2
"1306",1306,2
"1307",1307,2
"1308",1308,5
"1309",1309,2
"1310",1310,2
"1311",1311,2
"1312",1312,5
"1313",1313,3
"1314",1314,2
"1315",1315,2
"1316",1316,2
"1317",1317,5
"1318",1318,4
"1319",1319,2
"1320",1320,1
"1321",1321,2
"1322",1322,5
"1323",1323,4
"1324",1324,4
"1325",1325,5
"1326",1326,5
"1327",1327,5
"1328",1328,5
"1329",1329,3
"1330",1330,2
"1331",1331,2
"1332",1332,2
"1333",1333,3
"1334",1334,3
"1335",1335,3
"1336",1336,5
"1337",1337,3
"1338",1338,3
"1339",1339,3
"1340",1340,3
"1341",1341,3
"1342",1342,3
"1343",1343,3
"1344",1344,3
"1345",1345,1
"1346",1346,3
"1347",1347,5
"1348",1348,3
"1349",1349,3
"1350",1350,5
"1351",1351,2
"1352",1352,5
"1353",1353,3
"1354",1354,3
"1355",1355,3
"1356",1356,3
"1357",1357,3
"1358",1358,5
"1359",1359,6
"1360",1360,1
"1361",1361,4
"1362",1362,3
"1363",1363,1
"1364",1364,3
"1365",1365,5
"1366",1366,3
"1367",1367,3
"1368",1368,2
"1369",1369,2
"1370",1370,3
"1371",1371,1
"1372",1372,4
"1373",1373,1
"1374",1374,2
"1375",1375,3
"1376",1376,2
"1377",1377,3
"1378",1378,5
"1379",1379,3
"1380",1380,3
"1381",1381,3
"1382",1382,3
"1383",1383,2
"1384",1384,2
"1385",1385,2
"1386",1386,2
"1387",1387,3
"1388",1388,3
"1389",1389,3
"1390",1390,2
"1391",1391,5
"1392",1392,3
"1393",1393,3
"1394",1394,2
"1395",1395,2
"1396",1396,3
"1397",1397,3
"1398",1398,2
"1399",1399,3
"1400",1400,5
"1401",1401,2
"1402",1402,2
"1403",1403,4
"1404",1404,4
"1405",1405,4
"1406",1406,4
"1407",1407,4
"1408",1408,5
"1409",1409,4
"1410",1410,5
"1411",1411,5
"1412",1412,4
"1413",1413,4
"1414",1414,2
"1415",1415,1
"1416",1416,3
"1417",1417,1
"1418",1418,4
"1419",1419,3
"1420",1420,2
"1421",1421,3
"1422",1422,2
"1423",1423,5
"1424",1424,5
"1425",1425,4
"1426",1426,4
"1427",1427,4
"1428",1428,4
"1429",1429,5
"1430",1430,4
"1431",1431,2
"1432",1432,2
"1433",1433,5
"1434",1434,3
"1435",1435,6
"1436",1436,6
"1437",1437,2
"1438",1438,5
"1439",1439,3
"1440",1440,5
"1441",1441,4
"1442",1442,2
"1443",1443,3
"1444",1444,5
"1445",1445,5
"1446",1446,2
"1447",1447,3
"1448",1448,3
"1449",1449,2
"1450",1450,4
"1451",1451,4
"1452",1452,4
"1453",1453,5
"1454",1454,2
"1455",1455,1
"1456",1456,5
"1457",1457,5
"1458",1458,2
"1459",1459,4
"1460",1460,4
"1461",1461,2
"1462",1462,3
"1463",1463,3
"1464",1464,3
"1465",1465,2
"1466",1466,2
"1467",1467,2
"1468",1468,5
"1469",1469,2
"1470",1470,3
"1471",1471,3
"1472",1472,5
"1473",1473,4
"1474",1474,5
"1475",1475,6
"1476",1476,5
"1477",1477,6
"1478",1478,5
"1479",1479,3
"1480",1480,1
"1481",1481,3
"1482",1482,1
"1483",1483,4
"1484",1484,4
"1485",1485,3
"1486",1486,3
"1487",1487,3
"1488",1488,5
"1489",1489,5
"1490",1490,5
"1491",1491,4
"1492",1492,5
"1493",1493,5
"1494",1494,2
"1495",1495,3
"1496",1496,3
"1497",1497,2
"1498",1498,5
"1499",1499,3
"1500",1500,5
"1501",1501,3
"1502",1502,2
"1503",1503,3
"1504",1504,4
"1505",1505,4
"1506",1506,3
"1507",1507,3
"1508",1508,4
"1509",1509,4
"1510",1510,4
"1511",1511,2
"1512",1512,3
"1513",1513,3
"1514",1514,5
"1515",1515,3
"1516",1516,3
"1517",1517,2
"1518",1518,5
"1519",1519,4
"1520",1520,3
"1521",1521,5
"1522",1522,3
"1523",1523,2
"1524",1524,2
"1525",1525,3
"1526",1526,3
"1527",1527,3
"1528",1528,3
"1529",1529,2
"1530",1530,2
"1531",1531,5
"1532",1532,3
"1533",1533,3
"1534",1534,2
"1535",1535,5
"1536",1536,3
"1537",1537,5
"1538",1538,5
"1539",1539,5
"1540",1540,2
"1541",1541,5
"1542",1542,4
"1543",1543,5
"1544",1544,1
"1545",1545,4
"1546",1546,3
"1547",1547,3
"1548",1548,5
"1549",1549,1
"1550",1550,4
"1551",1551,3
"1552",1552,3
"1553",1553,5
"1554",1554,3
"1555",1555,5
"1556",1556,3
"1557",1557,3
"1558",1558,5
"1559",1559,6
"1560",1560,2
"1561",1561,2
"1562",1562,2
"1563",1563,3
"1564",1564,3
"1565",1565,3
"1566",1566,5
"1567",1567,4
"1568",1568,3
"1569",1569,3
"1570",1570,5
"1571",1571,4
"1572",1572,5
"1573",1573,2
"1574",1574,5
"1575",1575,6
"1576",1576,4
"1577",1577,4
"1578",1578,5
"1579",1579,5
"1580",1580,5
"1581",1581,4
"1582",1582,5
"1583",1583,5
"1584",1584,2
"1585",1585,4
"1586",1586,4
"1587",1587,4
"1588",1588,5
"1589",1589,5
"1590",1590,6
"1591",1591,5
"1592",1592,5
"1593",1593,5
"1594",1594,3
"1595",1595,5
"1596",1596,5
"1597",1597,5
"1598",1598,5
"1599",1599,4
