"","ID","cluster"
"347",347,1
"348",348,2
"349",349,2
"350",350,1
"351",351,2
"352",352,1
"353",353,1
"354",354,2
"355",355,1
"356",356,1
"357",357,2
"358",358,2
"359",359,2
"360",360,2
"361",361,1
"362",362,2
"363",363,2
"364",364,2
"365",365,2
"366",366,2
"367",367,2
"368",368,2
"369",369,2
"370",370,2
"371",371,1
"372",372,2
"373",373,2
"374",374,1
"375",375,2
"376",376,2
"377",377,2
"378",378,2
"379",379,2
"380",380,2
"381",381,2
"382",382,2
"383",383,2
"384",384,2
"385",385,1
"386",386,1
"387",387,1
"388",388,1
"389",389,1
"390",390,2
"391",391,1
"392",392,2
"393",393,2
"394",394,2
"395",395,2
"396",396,2
"397",397,1
"398",398,2
"399",399,2
"400",400,1
"401",401,1
"402",402,1
"403",403,2
"404",404,2
"405",405,1
"406",406,2
"407",407,2
"408",408,2
"409",409,2
"410",410,2
"411",411,2
"412",412,2
"413",413,1
"414",414,2
"415",415,2
"416",416,1
"417",417,2
"418",418,1
"419",419,2
"420",420,1
"421",421,2
"422",422,1
"423",423,1
"424",424,2
"425",425,1
"426",426,1
"427",427,1
"428",428,1
"429",429,2
"430",430,2
"431",431,2
"432",432,1
"433",433,2
"434",434,2
"435",435,2
"436",436,2
"437",437,1
"438",438,2
"439",439,2
"440",440,1
"441",441,2
"442",442,2
"443",443,2
"444",444,2
"445",445,1
"446",446,1
"447",447,2
"448",448,2
"449",449,1
"450",450,2
"451",451,2
"452",452,2
"453",453,1
"454",454,2
"455",455,1
"456",456,2
"457",457,2
"458",458,1
"459",459,2
"460",460,2
"461",461,2
"462",462,1
"463",463,2
"464",464,2
"465",465,2
"466",466,2
"467",467,2
"468",468,2
"469",469,2
"470",470,1
"471",471,2
"472",472,2
"473",473,2
"474",474,2
"475",475,2
"476",476,2
"477",477,2
"478",478,2
"479",479,2
"480",480,1
"481",481,2
"482",482,2
"483",483,2
"484",484,2
"485",485,2
"486",486,2
"487",487,2
"488",488,2
"489",489,2
"490",490,2
"491",491,1
"492",492,2
"493",493,2
"494",494,2
"495",495,1
"496",496,2
"497",497,1
"498",498,1
"499",499,2
"500",500,2
"501",501,1
"502",502,2
"503",503,2
"504",504,2
"505",505,2
"506",506,2
"507",507,2
"508",508,2
"509",509,2
"510",510,2
"511",511,2
"512",512,2
"513",513,2
"514",514,2
"515",515,2
"516",516,2
"517",517,2
"518",518,2
"519",519,2
"520",520,2
"521",521,2
"522",522,2
"523",523,2
"524",524,2
"525",525,2
"526",526,2
"527",527,2
"528",528,2
"529",529,2
"530",530,2
"531",531,2
"532",532,2
"533",533,2
"534",534,2
"535",535,2
"536",536,2
"537",537,2
"538",538,1
"539",539,2
"540",540,2
"541",541,1
"542",542,2
"543",543,1
"544",544,2
"545",545,2
"546",546,2
"547",547,1
"548",548,2
"549",549,2
"550",550,2
"551",551,1
"552",552,2
"553",553,2
"554",554,1
"555",555,2
"556",556,2
"557",557,2
"558",558,2
"559",559,2
"560",560,2
"561",561,2
"562",562,2
"563",563,2
"564",564,2
"565",565,2
"566",566,2
"567",567,1
"568",568,1
"569",569,2
"570",570,1
"571",571,2
"572",572,1
"573",573,2
"574",574,2
"575",575,2
"576",576,2
"577",577,2
"578",578,2
"579",579,2
"580",580,2
"581",581,2
"582",582,2
"583",583,2
"584",584,2
"585",585,2
"586",586,1
"587",587,2
"588",588,1
"589",589,1
"590",590,2
"591",591,2
"592",592,2
"593",593,2
"594",594,2
"595",595,1
"596",596,2
"597",597,2
"598",598,2
"599",599,1
"600",600,2
"601",601,1
"602",602,2
"603",603,1
"604",604,2
"605",605,1
"606",606,1
"607",607,2
"608",608,2
"609",609,2
"610",610,1
"611",611,2
"612",612,2
"613",613,1
"614",614,2
"615",615,2
"616",616,2
"617",617,2
"618",618,2
"619",619,2
"620",620,2
"621",621,1
"622",622,1
"623",623,2
"624",624,1
"625",625,1
"626",626,1
"627",627,1
"628",628,1
"629",629,1
"630",630,1
"631",631,1
"632",632,2
"633",633,1
"634",634,1
"635",635,1
"636",636,1
"637",637,1
"638",638,1
"639",639,1
"640",640,2
"641",641,2
"642",642,2
"643",643,2
"644",644,2
"645",645,2
"646",646,1
"647",647,1
"648",648,1
"649",649,2
"650",650,1
"651",651,2
"652",652,1
"653",653,2
"654",654,2
"655",655,2
"656",656,2
"657",657,2
"658",658,2
"659",659,1
"660",660,1
"661",661,1
"662",662,1
"663",663,1
"664",664,2
"665",665,2
"666",666,1
"667",667,2
"668",668,2
"669",669,2
"670",670,2
"671",671,1
"672",672,1
"673",673,1
"674",674,1
"675",675,2
"676",676,2
"677",677,2
"678",678,1
"679",679,1
"680",680,2
"681",681,2
"682",682,1
"683",683,1
"684",684,1
"685",685,1
"686",686,1
"687",687,1
"688",688,1
"689",689,1
"690",690,2
"691",691,1
"692",692,1
"693",693,2
"694",694,2
"695",695,2
"696",696,1
"697",697,1
"698",698,1
"699",699,2
"700",700,2
"701",701,2
"702",702,1
"703",703,1
"704",704,2
"705",705,1
"706",706,1
"707",707,1
"708",708,1
"709",709,1
"710",710,2
"711",711,2
"712",712,2
"713",713,1
"714",714,2
"715",715,1
"716",716,1
"717",717,2
"718",718,1
"719",719,1
"720",720,1
"721",721,1
"722",722,1
"723",723,1
"724",724,2
"725",725,1
"726",726,1
"727",727,1
"728",728,1
"729",729,1
"730",730,1
"731",731,2
"732",732,1
"733",733,1
"734",734,1
"735",735,1
"736",736,1
"737",737,1
"738",738,1
"739",739,1
"740",740,1
"741",741,1
"742",742,1
"743",743,1
"744",744,2
"745",745,2
"746",746,1
"747",747,2
"748",748,2
"749",749,1
"750",750,1
"751",751,1
"752",752,1
"753",753,1
"754",754,1
"755",755,2
"756",756,1
"757",757,1
"758",758,1
"759",759,1
"760",760,1
"761",761,1
"762",762,1
"763",763,1
"764",764,1
"765",765,1
"766",766,1
"767",767,1
"768",768,1
"769",769,1
"770",770,1
"771",771,1
"772",772,1
"773",773,1
"774",774,2
"775",775,2
"776",776,1
"777",777,1
"778",778,1
"779",779,2
"780",780,1
"781",781,1
"782",782,1
"783",783,1
"784",784,1
"785",785,1
"786",786,2
"787",787,2
"788",788,2
"789",789,2
"790",790,1
"791",791,2
"792",792,1
"793",793,1
"794",794,1
"795",795,2
"796",796,2
"797",797,2
"798",798,2
"799",799,2
"800",800,2
"801",801,1
"802",802,1
"803",803,1
"804",804,1
"805",805,1
"806",806,2
"807",807,2
"808",808,2
"809",809,1
"810",810,1
"811",811,1
"812",812,2
"813",813,2
"814",814,1
"815",815,2
"816",816,2
"817",817,2
"818",818,2
"819",819,1
"820",820,1
"821",821,1
"822",822,1
"823",823,1
"824",824,1
"825",825,1
"826",826,1
"827",827,2
"828",828,1
"829",829,1
"830",830,1
"831",831,1
"832",832,1
"833",833,2
"834",834,2
"835",835,1
"836",836,1
"837",837,1
"838",838,1
"839",839,2
"840",840,1
"841",841,2
"842",842,1
"843",843,2
"844",844,1
"845",845,2
"846",846,1
"847",847,1
"848",848,1
"849",849,1
"850",850,1
"851",851,2
"852",852,2
"853",853,2
"854",854,2
"855",855,2
"856",856,1
"857",857,2
"858",858,2
"859",859,2
"860",860,1
"861",861,1
"862",862,1
"863",863,1
"864",864,1
"865",865,1
"866",866,1
"867",867,1
"868",868,1
"869",869,1
"870",870,1
"871",871,1
"872",872,1
"873",873,1
"874",874,2
"875",875,2
"876",876,2
"877",877,1
"878",878,1
"879",879,1
"880",880,1
"881",881,1
"882",882,1
"883",883,2
"884",884,1
"885",885,1
"886",886,1
"887",887,1
"888",888,2
"889",889,1
"890",890,2
"891",891,1
"892",892,1
"893",893,2
"894",894,1
"895",895,1
"896",896,1
"897",897,2
"898",898,1
"899",899,2
"900",900,1
"901",901,2
"902",902,1
"903",903,1
"904",904,1
"905",905,1
"906",906,1
"907",907,1
"908",908,1
"909",909,1
"910",910,2
"911",911,2
"912",912,2
"913",913,2
"914",914,2
"915",915,2
"916",916,2
"917",917,1
"918",918,1
"919",919,2
"920",920,1
"921",921,2
"922",922,2
"923",923,1
"924",924,1
"925",925,2
"926",926,2
"927",927,2
"928",928,1
"929",929,2
"930",930,2
"931",931,1
"932",932,1
"933",933,1
"934",934,1
"935",935,1
"936",936,2
"937",937,2
"938",938,2
"939",939,2
"940",940,1
"941",941,2
"942",942,2
"943",943,2
"944",944,2
"945",945,2
"946",946,2
"947",947,2
"948",948,2
"949",949,2
"950",950,2
"951",951,2
"952",952,2
"953",953,2
"954",954,2
"955",955,2
"956",956,2
"957",957,2
"958",958,2
"959",959,1
"960",960,1
"961",961,2
"962",962,1
"963",963,1
"964",964,2
"965",965,2
"966",966,2
"967",967,2
"968",968,1
"969",969,2
"970",970,1
"971",971,2
"972",972,2
"973",973,2
"974",974,2
"975",975,2
"976",976,1
"977",977,1
"978",978,1
"979",979,1
"980",980,2
"981",981,2
"982",982,1
"983",983,1
"984",984,2
"985",985,2
"986",986,1
"987",987,2
"988",988,1
"989",989,1
"990",990,2
"991",991,1
"992",992,1
"993",993,1
"994",994,1
"995",995,2
"996",996,1
"997",997,1
"998",998,1
"999",999,1
"1000",1000,1
"1001",1001,1
"1002",1002,2
"1003",1003,2
"1004",1004,1
"1005",1005,1
"1006",1006,1
"1007",1007,2
"1008",1008,2
"1009",1009,2
"1010",1010,2
"1011",1011,2
"1012",1012,2
"1013",1013,1
"1014",1014,1
"1015",1015,1
"1016",1016,2
"1017",1017,2
"1018",1018,2
"1019",1019,2
"1020",1020,1
"1021",1021,2
"1022",1022,2
"1023",1023,1
"1024",1024,2
"1025",1025,1
"1026",1026,1
"1027",1027,1
"1028",1028,1
"1029",1029,1
"1030",1030,1
"1031",1031,1
"1032",1032,1
"1033",1033,1
"1034",1034,1
"1035",1035,1
"1036",1036,2
"1037",1037,2
"1038",1038,1
"1039",1039,2
"1040",1040,1
"1041",1041,1
"1042",1042,1
"1043",1043,1
"1044",1044,2
"1045",1045,1
"1046",1046,1
"1047",1047,1
"1048",1048,1
"1049",1049,2
"1050",1050,2
"1051",1051,1
"1052",1052,2
"1053",1053,1
"1054",1054,2
"1055",1055,1
"1056",1056,1
"1057",1057,2
"1058",1058,1
"1059",1059,2
"1060",1060,2
"1061",1061,2
"1062",1062,2
"1063",1063,2
"1064",1064,2
"1065",1065,1
"1066",1066,1
"1067",1067,1
"1068",1068,2
"1069",1069,2
"1070",1070,1
"1071",1071,2
"1072",1072,1
"1073",1073,1
"1074",1074,1
"1075",1075,1
"1076",1076,2
"1077",1077,2
"1078",1078,2
"1079",1079,2
"1080",1080,2
"1081",1081,2
"1082",1082,2
"1083",1083,1
"1084",1084,2
"1085",1085,1
"1086",1086,1
"1087",1087,2
"1088",1088,2
"1089",1089,2
"1090",1090,2
"1091",1091,2
"1092",1092,2
"1093",1093,1
"1094",1094,2
"1095",1095,1
"1096",1096,2
"1097",1097,1
"1098",1098,2
"1099",1099,2
"1100",1100,2
"1101",1101,2
"1102",1102,1
"1103",1103,1
"1104",1104,1
"1105",1105,2
"1106",1106,1
"1107",1107,2
"1108",1108,2
"1109",1109,1
"1110",1110,2
"1111",1111,1
"1112",1112,1
"1113",1113,2
"1114",1114,2
"1115",1115,1
"1116",1116,1
"1117",1117,1
"1118",1118,1
"1119",1119,1
"1120",1120,1
"1121",1121,2
"1122",1122,1
"1123",1123,1
"1124",1124,2
"1125",1125,1
"1126",1126,2
"1127",1127,1
"1128",1128,1
"1129",1129,2
"1130",1130,2
"1131",1131,1
"1132",1132,1
"1133",1133,2
"1134",1134,1
"1135",1135,2
"1136",1136,2
"1137",1137,2
"1138",1138,2
"1139",1139,1
"1140",1140,1
"1141",1141,1
"1142",1142,2
"1143",1143,1
"1144",1144,1
"1145",1145,1
"1146",1146,2
"1147",1147,1
"1148",1148,2
"1149",1149,2
"1150",1150,2
"1151",1151,2
"1152",1152,1
"1153",1153,1
"1154",1154,2
"1155",1155,1
"1156",1156,1
"1157",1157,2
"1158",1158,1
"1159",1159,2
"1160",1160,2
"1161",1161,2
"1162",1162,2
"1163",1163,2
"1164",1164,1
"1165",1165,1
"1166",1166,2
"1167",1167,2
"1168",1168,2
"1169",1169,1
"1170",1170,1
"1171",1171,2
"1172",1172,1
"1173",1173,2
"1174",1174,1
"1175",1175,1
"1176",1176,1
"1177",1177,1
"1178",1178,1
"1179",1179,1
"1180",1180,2
"1181",1181,2
"1182",1182,2
"1183",1183,2
"1184",1184,1
"1185",1185,1
"1186",1186,1
"1187",1187,1
"1188",1188,1
"1189",1189,1
"1190",1190,1
"1191",1191,2
"1192",1192,1
"1193",1193,2
"1194",1194,1
"1195",1195,1
"1196",1196,1
"1197",1197,1
"1198",1198,1
"1199",1199,2
"1200",1200,1
"1201",1201,1
"1202",1202,2
"1203",1203,2
"1204",1204,1
"1205",1205,2
"1206",1206,2
"1207",1207,2
"1208",1208,2
"1209",1209,2
"1210",1210,1
"1211",1211,1
"1212",1212,1
"1213",1213,1
"1214",1214,2
"1215",1215,2
"1216",1216,2
"1217",1217,1
"1218",1218,2
"1219",1219,2
"1220",1220,2
"1221",1221,2
"1222",1222,2
"1223",1223,1
"1224",1224,2
"1225",1225,2
"1226",1226,2
"1227",1227,1
"1228",1228,1
"1229",1229,1
"1230",1230,1
"1231",1231,2
"1232",1232,1
"1233",1233,1
"1234",1234,2
"1235",1235,1
"1236",1236,1
"1237",1237,1
"1238",1238,1
"1239",1239,1
"1240",1240,1
"1241",1241,1
"1242",1242,2
"1243",1243,2
"1244",1244,1
"1245",1245,1
"1246",1246,1
"1247",1247,1
"1248",1248,1
"1249",1249,1
"1250",1250,1
"1251",1251,1
"1252",1252,1
"1253",1253,1
"1254",1254,1
"1255",1255,1
"1256",1256,1
"1257",1257,1
"1258",1258,1
"1259",1259,1
"1260",1260,1
"1261",1261,2
"1262",1262,1
"1263",1263,2
"1264",1264,1
"1265",1265,2
"1266",1266,1
"1267",1267,1
"1268",1268,2
"1269",1269,1
"1270",1270,1
"1271",1271,1
"1272",1272,1
"1273",1273,1
"1274",1274,1
"1275",1275,1
"1276",1276,1
"1277",1277,2
"1278",1278,1
"1279",1279,1
"1280",1280,2
"1281",1281,1
"1282",1282,1
"1283",1283,1
"1284",1284,1
"1285",1285,1
"1286",1286,2
"1287",1287,2
"1288",1288,1
"1289",1289,1
"1290",1290,1
"1291",1291,1
"1292",1292,1
"1293",1293,1
"1294",1294,1
"1295",1295,1
"1296",1296,1
"1297",1297,1
"1298",1298,1
"1299",1299,1
"1300",1300,1
"1301",1301,1
"1302",1302,1
"1303",1303,2
"1304",1304,2
"1305",1305,1
"1306",1306,1
"1307",1307,2
"1308",1308,1
"1309",1309,2
"1310",1310,1
"1311",1311,1
"1312",1312,1
"1313",1313,1
"1314",1314,1
"1315",1315,1
"1316",1316,1
"1317",1317,1
"1318",1318,2
"1319",1319,1
"1320",1320,2
"1321",1321,2
"1322",1322,1
"1323",1323,2
"1324",1324,2
"1325",1325,1
"1326",1326,1
"1327",1327,1
"1328",1328,1
"1329",1329,1
"1330",1330,1
"1331",1331,1
"1332",1332,1
"1333",1333,1
"1334",1334,1
"1335",1335,1
"1336",1336,1
"1337",1337,1
"1338",1338,1
"1339",1339,1
"1340",1340,1
"1341",1341,1
"1342",1342,1
"1343",1343,1
"1344",1344,1
"1345",1345,2
"1346",1346,1
"1347",1347,1
"1348",1348,1
"1349",1349,1
"1350",1350,1
"1351",1351,1
"1352",1352,1
"1353",1353,1
"1354",1354,1
"1355",1355,1
"1356",1356,1
"1357",1357,1
"1358",1358,1
"1359",1359,1
"1360",1360,2
"1361",1361,2
"1362",1362,1
"1363",1363,2
"1364",1364,1
"1365",1365,1
"1366",1366,1
"1367",1367,1
"1368",1368,1
"1369",1369,1
"1370",1370,1
"1371",1371,2
"1372",1372,2
"1373",1373,2
"1374",1374,1
"1375",1375,1
"1376",1376,1
"1377",1377,1
"1378",1378,1
"1379",1379,1
"1380",1380,1
"1381",1381,1
"1382",1382,1
"1383",1383,1
"1384",1384,1
"1385",1385,1
"1386",1386,1
"1387",1387,1
"1388",1388,1
"1389",1389,1
"1390",1390,1
"1391",1391,1
"1392",1392,1
"1393",1393,1
"1394",1394,1
"1395",1395,1
"1396",1396,1
"1397",1397,1
"1398",1398,1
"1399",1399,1
"1400",1400,1
"1401",1401,1
"1402",1402,1
"1403",1403,2
"1404",1404,2
"1405",1405,2
"1406",1406,2
"1407",1407,2
"1408",1408,1
"1409",1409,2
"1410",1410,1
"1411",1411,1
"1412",1412,1
"1413",1413,2
"1414",1414,2
"1415",1415,2
"1416",1416,1
"1417",1417,2
"1418",1418,2
"1419",1419,1
"1420",1420,1
"1421",1421,1
"1422",1422,1
"1423",1423,1
"1424",1424,1
"1425",1425,2
"1426",1426,2
"1427",1427,2
"1428",1428,2
"1429",1429,1
"1430",1430,2
"1431",1431,1
"1432",1432,1
"1433",1433,1
"1434",1434,1
"1435",1435,2
"1436",1436,2
"1437",1437,2
"1438",1438,1
"1439",1439,1
"1440",1440,1
"1441",1441,1
"1442",1442,1
"1443",1443,1
"1444",1444,1
"1445",1445,1
"1446",1446,1
"1447",1447,1
"1448",1448,1
"1449",1449,1
"1450",1450,1
"1451",1451,1
"1452",1452,2
"1453",1453,1
"1454",1454,1
"1455",1455,2
"1456",1456,1
"1457",1457,1
"1458",1458,1
"1459",1459,2
"1460",1460,2
"1461",1461,1
"1462",1462,1
"1463",1463,1
"1464",1464,1
"1465",1465,1
"1466",1466,1
"1467",1467,1
"1468",1468,1
"1469",1469,1
"1470",1470,1
"1471",1471,1
"1472",1472,1
"1473",1473,2
"1474",1474,1
"1475",1475,2
"1476",1476,1
"1477",1477,2
"1478",1478,1
"1479",1479,1
"1480",1480,2
"1481",1481,1
"1482",1482,2
"1483",1483,2
"1484",1484,2
"1485",1485,1
"1486",1486,1
"1487",1487,1
"1488",1488,1
"1489",1489,1
"1490",1490,1
"1491",1491,2
"1492",1492,1
"1493",1493,1
"1494",1494,1
"1495",1495,1
"1496",1496,1
"1497",1497,1
"1498",1498,1
"1499",1499,1
"1500",1500,1
"1501",1501,1
"1502",1502,1
"1503",1503,1
"1504",1504,1
"1505",1505,2
"1506",1506,1
"1507",1507,1
"1508",1508,2
"1509",1509,2
"1510",1510,2
"1511",1511,1
"1512",1512,1
"1513",1513,1
"1514",1514,1
"1515",1515,1
"1516",1516,1
"1517",1517,1
"1518",1518,1
"1519",1519,2
"1520",1520,1
"1521",1521,1
"1522",1522,1
"1523",1523,1
"1524",1524,1
"1525",1525,1
"1526",1526,1
"1527",1527,1
"1528",1528,1
"1529",1529,2
"1530",1530,1
"1531",1531,1
"1532",1532,1
"1533",1533,1
"1534",1534,1
"1535",1535,1
"1536",1536,1
"1537",1537,1
"1538",1538,1
"1539",1539,1
"1540",1540,1
"1541",1541,1
"1542",1542,1
"1543",1543,1
"1544",1544,2
"1545",1545,2
"1546",1546,1
"1547",1547,1
"1548",1548,1
"1549",1549,2
"1550",1550,1
"1551",1551,1
"1552",1552,1
"1553",1553,1
"1554",1554,1
"1555",1555,1
"1556",1556,1
"1557",1557,1
"1558",1558,1
"1559",1559,1
"1560",1560,1
"1561",1561,1
"1562",1562,1
"1563",1563,1
"1564",1564,1
"1565",1565,1
"1566",1566,1
"1567",1567,2
"1568",1568,1
"1569",1569,1
"1570",1570,1
"1571",1571,2
"1572",1572,1
"1573",1573,1
"1574",1574,1
"1575",1575,2
"1576",1576,2
"1577",1577,2
"1578",1578,1
"1579",1579,1
"1580",1580,1
"1581",1581,1
"1582",1582,1
"1583",1583,1
"1584",1584,1
"1585",1585,2
"1586",1586,2
"1587",1587,2
"1588",1588,1
"1589",1589,1
"1590",1590,1
"1591",1591,1
"1592",1592,1
"1593",1593,1
"1594",1594,1
"1595",1595,1
"1596",1596,1
"1597",1597,1
"1598",1598,1
"1599",1599,2
