"","ID","cluster"
"243",243,3
"244",244,3
"245",245,3
"246",246,3
"247",247,3
"248",248,3
"249",249,3
"250",250,3
"251",251,3
"252",252,3
"253",253,3
"254",254,3
"255",255,3
"256",256,3
"257",257,3
"258",258,3
"259",259,1
"260",260,3
"261",261,3
"262",262,3
"263",263,3
"264",264,3
"265",265,3
"266",266,2
"267",267,3
"268",268,2
"269",269,3
"270",270,3
"271",271,3
"272",272,3
"273",273,3
"274",274,3
"275",275,3
"276",276,3
"277",277,3
"278",278,3
"279",279,2
"280",280,3
"281",281,3
"282",282,1
"283",283,3
"284",284,3
"285",285,3
"286",286,3
"287",287,3
"288",288,3
"289",289,3
"290",290,1
"291",291,3
"292",292,2
"293",293,3
"294",294,3
"295",295,3
"296",296,3
"297",297,3
"298",298,3
"299",299,3
"300",300,3
"301",301,3
"302",302,3
"303",303,3
"304",304,3
"305",305,3
"306",306,3
"307",307,3
"308",308,3
"309",309,3
"310",310,3
"311",311,3
"312",312,3
"313",313,3
"314",314,3
"315",315,2
"316",316,2
"317",317,3
"318",318,3
"319",319,2
"320",320,3
"321",321,2
"322",322,3
"323",323,3
"324",324,3
"325",325,3
"326",326,3
"327",327,2
"328",328,2
"329",329,3
"330",330,3
"331",331,2
"332",332,2
"333",333,3
"334",334,3
"335",335,3
"336",336,2
"337",337,2
"338",338,3
"339",339,1
"340",340,1
"341",341,1
"342",342,2
"343",343,3
"344",344,3
"345",345,3
"346",346,3
"347",347,2
"348",348,2
"349",349,3
"350",350,3
"351",351,3
"352",352,3
"353",353,3
"354",354,2
"355",355,2
"356",356,2
"357",357,2
"358",358,2
"359",359,2
"360",360,3
"361",361,3
"362",362,3
"363",363,3
"364",364,3
"365",365,3
"366",366,2
"367",367,3
"368",368,3
"369",369,3
"370",370,2
"371",371,3
"372",372,3
"373",373,2
"374",374,3
"375",375,3
"376",376,2
"377",377,2
"378",378,2
"379",379,2
"380",380,2
"381",381,3
"382",382,3
"383",383,3
"384",384,3
"385",385,3
"386",386,3
"387",387,3
"388",388,3
"389",389,3
"390",390,3
"391",391,2
"392",392,3
"393",393,3
"394",394,3
"395",395,3
"396",396,2
"397",397,3
"398",398,2
"399",399,2
"400",400,3
"401",401,3
"402",402,2
"403",403,3
"404",404,3
"405",405,3
"406",406,2
"407",407,2
"408",408,2
"409",409,2
"410",410,3
"411",411,3
"412",412,3
"413",413,3
"414",414,2
"415",415,3
"416",416,1
"417",417,2
"418",418,3
"419",419,3
"420",420,3
"421",421,2
"422",422,2
"423",423,3
"424",424,2
"425",425,3
"426",426,2
"427",427,3
"428",428,3
"429",429,3
"430",430,3
"431",431,2
"432",432,3
"433",433,2
"434",434,3
"435",435,3
"436",436,3
"437",437,3
"438",438,2
"439",439,3
"440",440,3
"441",441,1
"442",442,2
"443",443,3
"444",444,2
"445",445,2
"446",446,3
"447",447,2
"448",448,2
"449",449,3
"450",450,2
"451",451,2
"452",452,1
"453",453,3
"454",454,2
"455",455,2
"456",456,2
"457",457,3
"458",458,3
"459",459,2
"460",460,3
"461",461,2
"462",462,3
"463",463,2
"464",464,3
"465",465,3
"466",466,3
"467",467,2
"468",468,2
"469",469,3
"470",470,3
"471",471,2
"472",472,2
"473",473,2
"474",474,2
"475",475,3
"476",476,3
"477",477,3
"478",478,2
"479",479,3
"480",480,3
"481",481,3
"482",482,2
"483",483,1
"484",484,1
"485",485,2
"486",486,3
"487",487,3
"488",488,3
"489",489,2
"490",490,3
"491",491,3
"492",492,2
"493",493,2
"494",494,3
"495",495,2
"496",496,2
"497",497,3
"498",498,2
"499",499,2
"500",500,3
"501",501,3
"502",502,2
"503",503,2
"504",504,2
"505",505,2
"506",506,2
"507",507,2
"508",508,3
"509",509,3
"510",510,2
"511",511,3
"512",512,3
"513",513,3
"514",514,2
"515",515,2
"516",516,1
"517",517,2
"518",518,3
"519",519,2
"520",520,2
"521",521,2
"522",522,3
"523",523,1
"524",524,3
"525",525,3
"526",526,3
"527",527,2
"528",528,2
"529",529,3
"530",530,3
"531",531,3
"532",532,3
"533",533,3
"534",534,2
"535",535,3
"536",536,3
"537",537,3
"538",538,3
"539",539,2
"540",540,2
"541",541,3
"542",542,2
"543",543,3
"544",544,3
"545",545,1
"546",546,3
"547",547,3
"548",548,2
"549",549,3
"550",550,3
"551",551,3
"552",552,3
"553",553,3
"554",554,2
"555",555,3
"556",556,3
"557",557,2
"558",558,3
"559",559,2
"560",560,2
"561",561,2
"562",562,3
"563",563,3
"564",564,2
"565",565,2
"566",566,2
"567",567,3
"568",568,3
"569",569,3
"570",570,2
"571",571,2
"572",572,2
"573",573,2
"574",574,3
"575",575,3
"576",576,3
"577",577,3
"578",578,3
"579",579,3
"580",580,3
"581",581,3
"582",582,3
"583",583,3
"584",584,3
"585",585,2
"586",586,3
"587",587,2
"588",588,3
"589",589,2
"590",590,2
"591",591,3
"592",592,2
"593",593,3
"594",594,3
"595",595,3
"596",596,3
"597",597,3
"598",598,3
"599",599,3
"600",600,3
"601",601,3
"602",602,3
"603",603,3
"604",604,3
"605",605,3
"606",606,3
"607",607,2
"608",608,3
"609",609,3
"610",610,2
"611",611,3
"612",612,3
"613",613,3
"614",614,3
"615",615,1
"616",616,3
"617",617,3
"618",618,3
"619",619,3
"620",620,3
"621",621,3
"622",622,3
"623",623,3
"624",624,2
"625",625,3
"626",626,3
"627",627,3
"628",628,3
"629",629,3
"630",630,3
"631",631,3
"632",632,3
"633",633,3
"634",634,3
"635",635,3
"636",636,3
"637",637,3
"638",638,3
"639",639,3
"640",640,1
"641",641,3
"642",642,3
"643",643,3
"644",644,3
"645",645,3
"646",646,3
"647",647,3
"648",648,3
"649",649,2
"650",650,2
"651",651,3
"652",652,3
"653",653,2
"654",654,2
"655",655,3
"656",656,3
"657",657,3
"658",658,2
"659",659,3
"660",660,3
"661",661,3
"662",662,3
"663",663,3
"664",664,3
"665",665,3
"666",666,3
"667",667,3
"668",668,3
"669",669,3
"670",670,3
"671",671,3
"672",672,3
"673",673,3
"674",674,3
"675",675,3
"676",676,3
"677",677,3
"678",678,3
"679",679,3
"680",680,3
"681",681,3
"682",682,3
"683",683,3
"684",684,3
"685",685,3
"686",686,3
"687",687,3
"688",688,3
"689",689,3
"690",690,3
"691",691,3
"692",692,3
"693",693,1
"694",694,3
"695",695,3
"696",696,2
"697",697,3
"698",698,3
"699",699,3
"700",700,2
"701",701,3
"702",702,3
"703",703,3
"704",704,3
"705",705,3
"706",706,3
"707",707,3
"708",708,3
"709",709,2
"710",710,3
"711",711,3
"712",712,3
"713",713,3
"714",714,3
"715",715,3
"716",716,3
"717",717,3
"718",718,3
"719",719,3
"720",720,3
"721",721,3
"722",722,3
"723",723,3
"724",724,1
"725",725,3
"726",726,3
"727",727,3
"728",728,3
"729",729,3
"730",730,2
"731",731,1
"732",732,3
"733",733,3
"734",734,3
"735",735,3
"736",736,3
"737",737,3
"738",738,3
"739",739,3
"740",740,3
"741",741,2
"742",742,3
"743",743,3
"744",744,3
"745",745,3
"746",746,3
"747",747,3
"748",748,3
"749",749,3
"750",750,3
"751",751,3
"752",752,3
"753",753,3
"754",754,3
"755",755,1
"756",756,3
"757",757,3
"758",758,3
"759",759,3
"760",760,3
"761",761,3
"762",762,3
"763",763,3
"764",764,3
"765",765,3
"766",766,3
"767",767,3
"768",768,3
"769",769,3
"770",770,3
"771",771,3
"772",772,3
"773",773,3
"774",774,3
"775",775,3
"776",776,3
"777",777,3
"778",778,3
"779",779,3
"780",780,3
"781",781,3
"782",782,3
"783",783,3
"784",784,3
"785",785,3
"786",786,3
"787",787,3
"788",788,3
"789",789,3
"790",790,3
"791",791,3
"792",792,3
"793",793,3
"794",794,3
"795",795,2
"796",796,1
"797",797,3
"798",798,2
"799",799,3
"800",800,3
"801",801,3
"802",802,3
"803",803,2
"804",804,3
"805",805,3
"806",806,2
"807",807,2
"808",808,2
"809",809,3
"810",810,3
"811",811,3
"812",812,3
"813",813,3
"814",814,2
"815",815,2
"816",816,3
"817",817,3
"818",818,2
"819",819,3
"820",820,3
"821",821,3
"822",822,2
"823",823,3
"824",824,3
"825",825,3
"826",826,3
"827",827,2
"828",828,3
"829",829,2
"830",830,2
"831",831,3
"832",832,2
"833",833,3
"834",834,3
"835",835,3
"836",836,3
"837",837,2
"838",838,2
"839",839,2
"840",840,3
"841",841,2
"842",842,3
"843",843,2
"844",844,3
"845",845,2
"846",846,3
"847",847,3
"848",848,3
"849",849,3
"850",850,3
"851",851,3
"852",852,3
"853",853,1
"854",854,2
"855",855,2
"856",856,3
"857",857,2
"858",858,2
"859",859,2
"860",860,2
"861",861,3
"862",862,2
"863",863,3
"864",864,3
"865",865,3
"866",866,3
"867",867,2
"868",868,2
"869",869,2
"870",870,3
"871",871,2
"872",872,3
"873",873,3
"874",874,2
"875",875,2
"876",876,2
"877",877,3
"878",878,2
"879",879,3
"880",880,3
"881",881,3
"882",882,3
"883",883,2
"884",884,3
"885",885,3
"886",886,3
"887",887,3
"888",888,2
"889",889,3
"890",890,3
"891",891,3
"892",892,3
"893",893,3
"894",894,3
"895",895,3
"896",896,3
"897",897,2
"898",898,3
"899",899,2
"900",900,3
"901",901,2
"902",902,3
"903",903,3
"904",904,3
"905",905,3
"906",906,3
"907",907,2
"908",908,3
"909",909,3
"910",910,2
"911",911,2
"912",912,2
"913",913,2
"914",914,2
"915",915,2
"916",916,2
"917",917,3
"918",918,3
"919",919,2
"920",920,2
"921",921,3
"922",922,2
"923",923,2
"924",924,3
"925",925,2
"926",926,2
"927",927,2
"928",928,3
"929",929,2
"930",930,2
"931",931,3
"932",932,3
"933",933,3
"934",934,3
"935",935,3
"936",936,2
"937",937,2
"938",938,3
"939",939,2
"940",940,2
"941",941,2
"942",942,2
"943",943,3
"944",944,3
"945",945,2
"946",946,2
"947",947,2
"948",948,2
"949",949,2
"950",950,2
"951",951,2
"952",952,2
"953",953,2
"954",954,2
"955",955,2
"956",956,2
"957",957,2
"958",958,2
"959",959,2
"960",960,3
"961",961,2
"962",962,3
"963",963,3
"964",964,2
"965",965,2
"966",966,2
"967",967,2
"968",968,3
"969",969,2
"970",970,3
"971",971,2
"972",972,2
"973",973,2
"974",974,2
"975",975,2
"976",976,3
"977",977,3
"978",978,3
"979",979,2
"980",980,3
"981",981,3
"982",982,3
"983",983,2
"984",984,3
"985",985,3
"986",986,3
"987",987,2
"988",988,3
"989",989,3
"990",990,2
"991",991,3
"992",992,3
"993",993,3
"994",994,3
"995",995,3
"996",996,3
"997",997,2
"998",998,2
"999",999,3
"1000",1000,2
"1001",1001,2
"1002",1002,2
"1003",1003,2
"1004",1004,2
"1005",1005,3
"1006",1006,2
"1007",1007,2
"1008",1008,2
"1009",1009,2
"1010",1010,2
"1011",1011,2
"1012",1012,3
"1013",1013,3
"1014",1014,3
"1015",1015,3
"1016",1016,2
"1017",1017,2
"1018",1018,2
"1019",1019,2
"1020",1020,3
"1021",1021,2
"1022",1022,2
"1023",1023,3
"1024",1024,2
"1025",1025,3
"1026",1026,3
"1027",1027,2
"1028",1028,3
"1029",1029,3
"1030",1030,3
"1031",1031,3
"1032",1032,3
"1033",1033,3
"1034",1034,3
"1035",1035,3
"1036",1036,3
"1037",1037,2
"1038",1038,3
"1039",1039,2
"1040",1040,2
"1041",1041,3
"1042",1042,3
"1043",1043,2
"1044",1044,2
"1045",1045,2
"1046",1046,2
"1047",1047,3
"1048",1048,3
"1049",1049,3
"1050",1050,3
"1051",1051,3
"1052",1052,1
"1053",1053,2
"1054",1054,2
"1055",1055,3
"1056",1056,3
"1057",1057,2
"1058",1058,3
"1059",1059,2
"1060",1060,2
"1061",1061,3
"1062",1062,2
"1063",1063,2
"1064",1064,2
"1065",1065,2
"1066",1066,3
"1067",1067,2
"1068",1068,2
"1069",1069,2
"1070",1070,3
"1071",1071,2
"1072",1072,3
"1073",1073,3
"1074",1074,3
"1075",1075,3
"1076",1076,2
"1077",1077,2
"1078",1078,2
"1079",1079,2
"1080",1080,2
"1081",1081,2
"1082",1082,2
"1083",1083,3
"1084",1084,2
"1085",1085,3
"1086",1086,3
"1087",1087,2
"1088",1088,2
"1089",1089,3
"1090",1090,3
"1091",1091,2
"1092",1092,2
"1093",1093,2
"1094",1094,2
"1095",1095,3
"1096",1096,3
"1097",1097,3
"1098",1098,3
"1099",1099,2
"1100",1100,3
"1101",1101,2
"1102",1102,2
"1103",1103,2
"1104",1104,2
"1105",1105,2
"1106",1106,2
"1107",1107,2
"1108",1108,2
"1109",1109,3
"1110",1110,2
"1111",1111,3
"1112",1112,2
"1113",1113,2
"1114",1114,3
"1115",1115,2
"1116",1116,3
"1117",1117,3
"1118",1118,3
"1119",1119,2
"1120",1120,2
"1121",1121,2
"1122",1122,2
"1123",1123,2
"1124",1124,2
"1125",1125,3
"1126",1126,2
"1127",1127,2
"1128",1128,2
"1129",1129,3
"1130",1130,3
"1131",1131,3
"1132",1132,3
"1133",1133,2
"1134",1134,3
"1135",1135,2
"1136",1136,2
"1137",1137,2
"1138",1138,2
"1139",1139,3
"1140",1140,3
"1141",1141,3
"1142",1142,2
"1143",1143,2
"1144",1144,3
"1145",1145,3
"1146",1146,2
"1147",1147,3
"1148",1148,2
"1149",1149,2
"1150",1150,2
"1151",1151,2
"1152",1152,2
"1153",1153,3
"1154",1154,2
"1155",1155,2
"1156",1156,3
"1157",1157,2
"1158",1158,2
"1159",1159,2
"1160",1160,2
"1161",1161,2
"1162",1162,3
"1163",1163,2
"1164",1164,3
"1165",1165,3
"1166",1166,1
"1167",1167,3
"1168",1168,2
"1169",1169,2
"1170",1170,2
"1171",1171,3
"1172",1172,3
"1173",1173,2
"1174",1174,3
"1175",1175,3
"1176",1176,2
"1177",1177,3
"1178",1178,2
"1179",1179,3
"1180",1180,2
"1181",1181,2
"1182",1182,2
"1183",1183,2
"1184",1184,3
"1185",1185,3
"1186",1186,2
"1187",1187,2
"1188",1188,2
"1189",1189,3
"1190",1190,3
"1191",1191,2
"1192",1192,3
"1193",1193,2
"1194",1194,3
"1195",1195,3
"1196",1196,3
"1197",1197,3
"1198",1198,3
"1199",1199,2
"1200",1200,3
"1201",1201,3
"1202",1202,2
"1203",1203,2
"1204",1204,3
"1205",1205,2
"1206",1206,2
"1207",1207,2
"1208",1208,3
"1209",1209,2
"1210",1210,2
"1211",1211,3
"1212",1212,3
"1213",1213,3
"1214",1214,3
"1215",1215,3
"1216",1216,2
"1217",1217,3
"1218",1218,2
"1219",1219,3
"1220",1220,2
"1221",1221,2
"1222",1222,2
"1223",1223,3
"1224",1224,2
"1225",1225,3
"1226",1226,3
"1227",1227,3
"1228",1228,3
"1229",1229,2
"1230",1230,3
"1231",1231,2
"1232",1232,3
"1233",1233,3
"1234",1234,3
"1235",1235,2
"1236",1236,2
"1237",1237,3
"1238",1238,2
"1239",1239,3
"1240",1240,2
"1241",1241,3
"1242",1242,3
"1243",1243,2
"1244",1244,3
"1245",1245,2
"1246",1246,3
"1247",1247,3
"1248",1248,3
"1249",1249,2
"1250",1250,3
"1251",1251,3
"1252",1252,3
"1253",1253,3
"1254",1254,3
"1255",1255,3
"1256",1256,3
"1257",1257,3
"1258",1258,2
"1259",1259,3
"1260",1260,3
"1261",1261,1
"1262",1262,3
"1263",1263,3
"1264",1264,3
"1265",1265,2
"1266",1266,3
"1267",1267,3
"1268",1268,2
"1269",1269,3
"1270",1270,2
"1271",1271,2
"1272",1272,2
"1273",1273,2
"1274",1274,3
"1275",1275,3
"1276",1276,3
"1277",1277,2
"1278",1278,3
"1279",1279,3
"1280",1280,2
"1281",1281,3
"1282",1282,3
"1283",1283,3
"1284",1284,3
"1285",1285,2
"1286",1286,2
"1287",1287,2
"1288",1288,2
"1289",1289,3
"1290",1290,3
"1291",1291,3
"1292",1292,3
"1293",1293,2
"1294",1294,3
"1295",1295,3
"1296",1296,3
"1297",1297,3
"1298",1298,2
"1299",1299,2
"1300",1300,3
"1301",1301,2
"1302",1302,3
"1303",1303,2
"1304",1304,2
"1305",1305,3
"1306",1306,3
"1307",1307,3
"1308",1308,3
"1309",1309,3
"1310",1310,3
"1311",1311,3
"1312",1312,2
"1313",1313,3
"1314",1314,3
"1315",1315,3
"1316",1316,3
"1317",1317,2
"1318",1318,2
"1319",1319,3
"1320",1320,1
"1321",1321,3
"1322",1322,2
"1323",1323,2
"1324",1324,2
"1325",1325,3
"1326",1326,3
"1327",1327,3
"1328",1328,3
"1329",1329,3
"1330",1330,3
"1331",1331,3
"1332",1332,3
"1333",1333,3
"1334",1334,3
"1335",1335,3
"1336",1336,2
"1337",1337,3
"1338",1338,3
"1339",1339,3
"1340",1340,3
"1341",1341,3
"1342",1342,3
"1343",1343,3
"1344",1344,3
"1345",1345,2
"1346",1346,3
"1347",1347,3
"1348",1348,3
"1349",1349,3
"1350",1350,3
"1351",1351,3
"1352",1352,2
"1353",1353,3
"1354",1354,3
"1355",1355,3
"1356",1356,3
"1357",1357,3
"1358",1358,2
"1359",1359,3
"1360",1360,3
"1361",1361,3
"1362",1362,3
"1363",1363,3
"1364",1364,3
"1365",1365,3
"1366",1366,3
"1367",1367,3
"1368",1368,3
"1369",1369,3
"1370",1370,3
"1371",1371,1
"1372",1372,2
"1373",1373,1
"1374",1374,3
"1375",1375,3
"1376",1376,3
"1377",1377,3
"1378",1378,2
"1379",1379,3
"1380",1380,3
"1381",1381,3
"1382",1382,3
"1383",1383,3
"1384",1384,3
"1385",1385,3
"1386",1386,3
"1387",1387,3
"1388",1388,3
"1389",1389,3
"1390",1390,3
"1391",1391,2
"1392",1392,3
"1393",1393,3
"1394",1394,3
"1395",1395,3
"1396",1396,3
"1397",1397,3
"1398",1398,3
"1399",1399,3
"1400",1400,3
"1401",1401,3
"1402",1402,3
"1403",1403,2
"1404",1404,3
"1405",1405,3
"1406",1406,2
"1407",1407,2
"1408",1408,3
"1409",1409,2
"1410",1410,3
"1411",1411,3
"1412",1412,2
"1413",1413,2
"1414",1414,3
"1415",1415,3
"1416",1416,3
"1417",1417,3
"1418",1418,2
"1419",1419,3
"1420",1420,3
"1421",1421,3
"1422",1422,3
"1423",1423,2
"1424",1424,3
"1425",1425,3
"1426",1426,3
"1427",1427,2
"1428",1428,2
"1429",1429,3
"1430",1430,2
"1431",1431,3
"1432",1432,3
"1433",1433,2
"1434",1434,3
"1435",1435,1
"1436",1436,1
"1437",1437,3
"1438",1438,3
"1439",1439,3
"1440",1440,3
"1441",1441,2
"1442",1442,3
"1443",1443,3
"1444",1444,2
"1445",1445,3
"1446",1446,3
"1447",1447,3
"1448",1448,3
"1449",1449,3
"1450",1450,2
"1451",1451,2
"1452",1452,2
"1453",1453,2
"1454",1454,3
"1455",1455,2
"1456",1456,3
"1457",1457,3
"1458",1458,3
"1459",1459,2
"1460",1460,2
"1461",1461,3
"1462",1462,3
"1463",1463,3
"1464",1464,3
"1465",1465,3
"1466",1466,3
"1467",1467,3
"1468",1468,3
"1469",1469,3
"1470",1470,3
"1471",1471,3
"1472",1472,2
"1473",1473,2
"1474",1474,3
"1475",1475,1
"1476",1476,2
"1477",1477,1
"1478",1478,2
"1479",1479,3
"1480",1480,2
"1481",1481,3
"1482",1482,2
"1483",1483,3
"1484",1484,2
"1485",1485,3
"1486",1486,3
"1487",1487,3
"1488",1488,3
"1489",1489,2
"1490",1490,3
"1491",1491,2
"1492",1492,2
"1493",1493,2
"1494",1494,3
"1495",1495,3
"1496",1496,3
"1497",1497,3
"1498",1498,3
"1499",1499,3
"1500",1500,3
"1501",1501,3
"1502",1502,3
"1503",1503,3
"1504",1504,2
"1505",1505,2
"1506",1506,3
"1507",1507,3
"1508",1508,2
"1509",1509,2
"1510",1510,2
"1511",1511,3
"1512",1512,3
"1513",1513,3
"1514",1514,3
"1515",1515,3
"1516",1516,3
"1517",1517,2
"1518",1518,3
"1519",1519,2
"1520",1520,3
"1521",1521,3
"1522",1522,3
"1523",1523,2
"1524",1524,3
"1525",1525,3
"1526",1526,3
"1527",1527,3
"1528",1528,3
"1529",1529,2
"1530",1530,3
"1531",1531,2
"1532",1532,3
"1533",1533,3
"1534",1534,3
"1535",1535,2
"1536",1536,3
"1537",1537,3
"1538",1538,3
"1539",1539,2
"1540",1540,3
"1541",1541,2
"1542",1542,2
"1543",1543,3
"1544",1544,3
"1545",1545,2
"1546",1546,3
"1547",1547,3
"1548",1548,2
"1549",1549,3
"1550",1550,2
"1551",1551,3
"1552",1552,3
"1553",1553,3
"1554",1554,3
"1555",1555,3
"1556",1556,3
"1557",1557,3
"1558",1558,3
"1559",1559,3
"1560",1560,3
"1561",1561,3
"1562",1562,3
"1563",1563,3
"1564",1564,3
"1565",1565,3
"1566",1566,3
"1567",1567,2
"1568",1568,3
"1569",1569,3
"1570",1570,2
"1571",1571,2
"1572",1572,2
"1573",1573,3
"1574",1574,2
"1575",1575,2
"1576",1576,2
"1577",1577,2
"1578",1578,2
"1579",1579,3
"1580",1580,2
"1581",1581,2
"1582",1582,2
"1583",1583,2
"1584",1584,3
"1585",1585,2
"1586",1586,2
"1587",1587,2
"1588",1588,3
"1589",1589,2
"1590",1590,3
"1591",1591,2
"1592",1592,2
"1593",1593,2
"1594",1594,3
"1595",1595,3
"1596",1596,2
"1597",1597,2
"1598",1598,3
"1599",1599,2
